earnings_date,name,short_float,symbol,datetime,url
2022-02-22,"American Software, Inc.",0.88,AMSWA,2022-01-10,https://finance.yahoo.com/quote/AMSWA/
2022-02-23,"Apellis Pharmaceuticals, Inc.",7.41,APLS,2022-01-10,https://finance.yahoo.com/quote/APLS/
2022-02-01,Angi Inc.,1.66,ANGI,2022-01-10,https://finance.yahoo.com/quote/ANGI/
2022-02-23,American Woodmark Corporation,1.69,AMWD,2022-01-10,https://finance.yahoo.com/quote/AMWD/
2022-01-20,Amerant Bancorp Inc.,0.76,AMTB,2022-01-10,https://finance.yahoo.com/quote/AMTB/
2022-03-14,"Aprea Therapeutics, Inc.",4.94,APRE,2022-01-10,https://finance.yahoo.com/quote/APRE/
2022-01-31,"Amazon.com, Inc.",0.71,AMZN,2022-01-10,https://finance.yahoo.com/quote/AMZN/
2022-03-23,"Annexon, Inc.",4.07,ANNX,2022-01-10,https://finance.yahoo.com/quote/ANNX/
2022-02-22,"AMERISAFE, Inc.",0.82,AMSF,2022-01-10,https://finance.yahoo.com/quote/AMSF/
2022-03-28,"AngioDynamics, Inc.",1.49,ANGO,2022-01-10,https://finance.yahoo.com/quote/ANGO/
2022-03-14,Arco Platform Limited,2.82,ARCE,2022-01-10,https://finance.yahoo.com/quote/ARCE/
2022-01-26,A.O. Smith Corporation,2.11,AOS,2022-01-10,https://finance.yahoo.com/quote/AOS/
2022-02-23,"Aqua Metals, Inc.",12.26,AQMS,2022-01-10,https://finance.yahoo.com/quote/AQMS/
2022-01-31,Evoqua Water Technologies Corp.,1.92,AQUA,2022-01-10,https://finance.yahoo.com/quote/AQUA/
2022-02-28,Abercrombie & Fitch Company,14.37,ANF,2022-01-10,https://finance.yahoo.com/quote/ANF/
2022-02-21,"Agora, Inc.",6.84,API,2022-01-10,https://finance.yahoo.com/quote/API/
2021-11-15,Sphere 3D Corp.,4.72,ANY,2022-01-10,https://finance.yahoo.com/quote/ANY/
2022-02-01,Aptiv PLC,1.35,APTV,2022-01-10,https://finance.yahoo.com/quote/APTV/
2022-02-14,"AutoNation, Inc.",7.04,AN,2022-01-10,https://finance.yahoo.com/quote/AN/
2022-03-22,Aptinyx Inc.,1.17,APTX,2022-01-10,https://finance.yahoo.com/quote/APTX/
2022-01-25,Amphenol Corporation,0.86,APH,2022-01-10,https://finance.yahoo.com/quote/APH/
2020-11-10,Aptevo Therapeutics Inc.,6.32,APVO,2022-01-10,https://finance.yahoo.com/quote/APVO/
2022-02-21,"Apple Hospitality REIT, Inc.",2.07,APLE,2022-01-10,https://finance.yahoo.com/quote/APLE/
2022-02-08,Ares Capital Corporation - Clos,1.89,ARCC,2022-01-10,https://finance.yahoo.com/quote/ARCC/
2022-02-03,Aon plc,2.27,AON,2022-01-10,https://finance.yahoo.com/quote/AON/
2022-01-31,Artisan Partners Asset Manageme,3.77,APAM,2022-01-10,https://finance.yahoo.com/quote/APAM/
2022-02-02,"Air Products and Chemicals, Inc",0.89,APD,2022-01-10,https://finance.yahoo.com/quote/APD/
2021-11-03,"Aravive, Inc.",1.58,ARAV,2022-01-10,https://finance.yahoo.com/quote/ARAV/
2022-02-01,"Digital Turbine, Inc.",4.4,APPS,2022-01-10,https://finance.yahoo.com/quote/APPS/
2022-03-02,Amryt Pharma plc,0.11,AMYT,2022-01-10,https://finance.yahoo.com/quote/AMYT/
2022-03-07,"ANI Pharmaceuticals, Inc.",1.49,ANIP,2022-01-10,https://finance.yahoo.com/quote/ANIP/
2022-02-28,Arcturus Therapeutics Holdings ,8.03,ARCT,2022-01-10,https://finance.yahoo.com/quote/ARCT/
2022-03-07,"American Public Education, Inc.",1.6,APEI,2022-01-10,https://finance.yahoo.com/quote/APEI/
2022-02-09,"Applied DNA Sciences, Inc.",7.35,APDN,2022-01-10,https://finance.yahoo.com/quote/APDN/
2022-03-07,"Aquestive Therapeutics, Inc.",2.86,AQST,2022-01-10,https://finance.yahoo.com/quote/AQST/
2022-02-28,"AppFolio, Inc.",2.88,APPF,2022-01-10,https://finance.yahoo.com/quote/APPF/
2021-09-15,Aptorum Group Limited,0.08,APM,2022-01-10,https://finance.yahoo.com/quote/APM/
2022-04-06,"Apogee Enterprises, Inc.",2.03,APOG,2022-01-10,https://finance.yahoo.com/quote/APOG/
2021-11-01,"Ameresco, Inc.",2.07,AMRC,2022-01-10,https://finance.yahoo.com/quote/AMRC/
2022-03-02,Anika Therapeutics Inc.,5.99,ANIK,2022-01-10,https://finance.yahoo.com/quote/ANIK/
2022-01-25,Accuray Incorporated,7.69,ARAY,2022-01-10,https://finance.yahoo.com/quote/ARAY/
2022-02-22,"ANSYS, Inc.",0.91,ANSS,2022-01-10,https://finance.yahoo.com/quote/ANSS/
2021-10-20,"Arch Resources, Inc.",25.95,ARCH,2022-01-10,https://finance.yahoo.com/quote/ARCH/
2022-01-31,Amgen Inc.,2.02,AMGN,2022-01-10,https://finance.yahoo.com/quote/AMGN/
2022-02-02,Alpha and Omega Semiconductor L,2.29,AOSL,2022-01-10,https://finance.yahoo.com/quote/AOSL/
2022-03-16,Ampco-Pittsburgh Corporation,3.31,AP,2022-01-10,https://finance.yahoo.com/quote/AP/
2022-02-15,Antero Resources Corporation,6.72,AR,2022-01-10,https://finance.yahoo.com/quote/AR/
2021-11-02,"ARC Document Solutions, Inc.",1.05,ARC,2022-01-10,https://finance.yahoo.com/quote/ARC/
2019-07-30,ATIF Holdings Limited,0.71,ATIF,2022-01-10,https://finance.yahoo.com/quote/ATIF/
2022-02-14,Astrotech Corporation,0.56,ASTC,2022-01-10,https://finance.yahoo.com/quote/ASTC/
2022-02-15,Argo Group International Holdin,0.7,ARGO,2022-01-10,https://finance.yahoo.com/quote/ARGO/
2022-02-28,"Arvinas, Inc.",4.59,ARVN,2022-01-10,https://finance.yahoo.com/quote/ARVN/
2022-03-15,Arcos Dorados Holdings Inc.,0.82,ARCO,2022-01-10,https://finance.yahoo.com/quote/ARCO/
2020-11-12,"American Realty Investors, Inc.",0.25,ARL,2022-01-10,https://finance.yahoo.com/quote/ARL/
2022-02-14,"Arcutis Biotherapeutics, Inc.",3.94,ARQT,2022-01-10,https://finance.yahoo.com/quote/ARQT/
2022-02-17,AdvanSix Inc.,1.96,ASIX,2022-01-10,https://finance.yahoo.com/quote/ASIX/
2022-02-15,Athene Holding Ltd.,2.61,ATH,2022-01-10,https://finance.yahoo.com/quote/ATH/
2022-02-01,Ashland Global Holdings Inc.,5.86,ASH,2022-01-10,https://finance.yahoo.com/quote/ASH/
2022-02-08,Apollo Commercial Real Estate F,1.71,ARI,2022-01-10,https://finance.yahoo.com/quote/ARI/
2022-02-28,"Antares Pharma, Inc.",1.63,ATRS,2022-01-10,https://finance.yahoo.com/quote/ATRS/
2019-09-19,ASA  Gold and Precious Metals L,0.19,ASA,2022-01-10,https://finance.yahoo.com/quote/ASA/
2022-02-21,"Arlo Technologies, Inc.",3.0,ARLO,2022-01-10,https://finance.yahoo.com/quote/ARLO/
2022-03-29,"Atossa Therapeutics, Inc.",14.2,ATOS,2022-01-10,https://finance.yahoo.com/quote/ATOS/
2022-02-16,"Aspen Aerogels, Inc.",1.4,ASPN,2022-01-10,https://finance.yahoo.com/quote/ASPN/
2022-02-02,"Activision Blizzard, Inc",1.14,ATVI,2022-01-10,https://finance.yahoo.com/quote/ATVI/
2020-06-29,"Actinium Pharmaceuticals, Inc. ",3.91,ATNM,2022-01-10,https://finance.yahoo.com/quote/ATNM/
2022-03-09,Asure Software Inc,1.79,ASUR,2022-01-10,https://finance.yahoo.com/quote/ASUR/
2022-03-08,Artesian Resources Corporation,0.55,ARTNA,2022-01-10,https://finance.yahoo.com/quote/ARTNA/
2022-01-26,Arrow Financial Corporation,0.61,AROW,2022-01-10,https://finance.yahoo.com/quote/AROW/
2021-10-27,Atomera Incorporated,16.29,ATOM,2022-01-10,https://finance.yahoo.com/quote/ATOM/
2022-02-08,ASGN Incorporated,1.3,ASGN,2022-01-10,https://finance.yahoo.com/quote/ASGN/
2022-01-26,Allegheny Technologies Incorpor,10.76,ATI,2022-01-10,https://finance.yahoo.com/quote/ATI/
2022-02-21,"ATN International, Inc.",1.11,ATNI,2022-01-10,https://finance.yahoo.com/quote/ATNI/
2020-10-30,American Resources Corporation,3.9,AREC,2022-01-10,https://finance.yahoo.com/quote/AREC/
2022-02-14,Ark Restaurants Corp.,0.56,ARKR,2022-01-10,https://finance.yahoo.com/quote/ARKR/
2022-02-28,"Astec Industries, Inc.",1.35,ASTE,2022-01-10,https://finance.yahoo.com/quote/ASTE/
2022-03-07,Atlas Corp.,2.4,ATCO,2022-01-10,https://finance.yahoo.com/quote/ATCO/
2022-02-23,"Assembly Biosciences, Inc.",2.73,ASMB,2022-01-10,https://finance.yahoo.com/quote/ASMB/
2022-02-09,"Amtech Systems, Inc.",1.28,ASYS,2022-01-10,https://finance.yahoo.com/quote/ASYS/
2022-02-02,"Arrowhead Pharmaceuticals, Inc.",3.01,ARWR,2022-01-10,https://finance.yahoo.com/quote/ARWR/
2022-02-08,"Altice USA, Inc.",7.49,ATUS,2022-01-10,https://finance.yahoo.com/quote/ATUS/
2022-02-07,Aramark,3.66,ARMK,2022-01-10,https://finance.yahoo.com/quote/ARMK/
2022-03-09,"Assertio Holdings, Inc.",1.61,ASRT,2022-01-10,https://finance.yahoo.com/quote/ASRT/
2022-01-20,Associated Banc-Corp,3.13,ASB,2022-01-10,https://finance.yahoo.com/quote/ASB/
2022-02-23,"Air Transport Services Group, I",1.74,ATSG,2022-01-10,https://finance.yahoo.com/quote/ATSG/
2022-01-12,"Artelo Biosciences, Inc.",1.83,ARTL,2022-01-10,https://finance.yahoo.com/quote/ARTL/
2022-02-15,"ARMOUR Residential REIT, Inc.",6.2,ARR,2022-01-10,https://finance.yahoo.com/quote/ARR/
2022-02-21,"Archrock, Inc.",2.25,AROC,2022-01-10,https://finance.yahoo.com/quote/AROC/
2022-03-04,"Atlas Technical Consultants, In",1.07,ATCX,2022-01-10,https://finance.yahoo.com/quote/ATCX/
2022-02-16,"AptarGroup, Inc.",1.16,ATR,2022-01-10,https://finance.yahoo.com/quote/ATR/
2022-03-28,Aridis Pharmaceuticals Inc.,0.03,ARDS,2022-01-10,https://finance.yahoo.com/quote/ARDS/
2022-03-09,Altisource Portfolio Solutions ,0.7,ASPS,2022-01-10,https://finance.yahoo.com/quote/ASPS/
2022-03-08,Ascendis Pharma A/S,4.57,ASND,2022-01-10,https://finance.yahoo.com/quote/ASND/
2021-10-26,ASLAN Pharmaceuticals Limited,0.25,ASLN,2022-01-10,https://finance.yahoo.com/quote/ASLN/
2022-01-24,AmeriServ Financial Inc.,0.06,ASRV,2022-01-10,https://finance.yahoo.com/quote/ASRV/
2022-02-07,Anterix Inc.,3.64,ATEX,2022-01-10,https://finance.yahoo.com/quote/ATEX/
2022-02-28,"Atara Biotherapeutics, Inc.",10.13,ATRA,2022-01-10,https://finance.yahoo.com/quote/ATRA/
2021-11-12,Atlanticus Holdings Corporation,2.29,ATLC,2022-01-10,https://finance.yahoo.com/quote/ATLC/
2022-02-03,"Art's-Way Manufacturing Co., In",0.25,ARTW,2022-01-10,https://finance.yahoo.com/quote/ARTW/
2022-01-31,Alexandria Real Estate Equities,2.74,ARE,2022-01-10,https://finance.yahoo.com/quote/ARE/
2022-03-07,"Ardelyx, Inc.",10.85,ARDX,2022-01-10,https://finance.yahoo.com/quote/ARDX/
2022-01-31,Atkore Inc.,2.27,ATKR,2022-01-10,https://finance.yahoo.com/quote/ATKR/
2020-08-14,"Avenue Therapeutics, Inc.",3.17,ATXI,2022-01-10,https://finance.yahoo.com/quote/ATXI/
2022-02-24,Atrion Corporation,3.74,ATRI,2022-01-10,https://finance.yahoo.com/quote/ATRI/
2022-01-31,Autohome Inc.,1.43,ATHM,2022-01-10,https://finance.yahoo.com/quote/ATHM/
2022-02-21,"Arena Pharmaceuticals, Inc.",2.97,ARNA,2022-01-10,https://finance.yahoo.com/quote/ARNA/
2022-03-16,"Armata Pharmaceuticals, Inc.",0.26,ARMP,2022-01-10,https://finance.yahoo.com/quote/ARMP/
2022-02-28,"Athenex, Inc.",3.45,ATNX,2022-01-10,https://finance.yahoo.com/quote/ATNX/
2022-02-02,"Arrow Electronics, Inc.",2.55,ARW,2022-01-10,https://finance.yahoo.com/quote/ARW/
2022-02-21,Arconic Corporation,4.31,ARNC,2022-01-10,https://finance.yahoo.com/quote/ARNC/
2022-03-01,Atento S.A.,0.04,ATTO,2022-01-10,https://finance.yahoo.com/quote/ATTO/
2022-02-21,"AtriCure, Inc.",2.35,ATRC,2022-01-10,https://finance.yahoo.com/quote/ATRC/
2022-02-08,Ardmore Shipping Corporation,0.71,ASC,2022-01-10,https://finance.yahoo.com/quote/ASC/
2022-01-31,"Alliance Resource Partners, L.P",1.61,ARLP,2022-01-10,https://finance.yahoo.com/quote/ARLP/
2022-03-02,"Alphatec Holdings, Inc.",5.51,ATEC,2022-01-10,https://finance.yahoo.com/quote/ATEC/
2022-03-14,Aspen Group Inc.,3.14,ASPU,2022-01-10,https://finance.yahoo.com/quote/ASPU/
2022-02-07,"A10 Networks, Inc.",1.95,ATEN,2022-01-10,https://finance.yahoo.com/quote/ATEN/
2022-02-21,Astronics Corporation,1.62,ATRO,2022-01-10,https://finance.yahoo.com/quote/ATRO/
2022-01-31,Atmos Energy Corporation,2.32,ATO,2022-01-10,https://finance.yahoo.com/quote/ATO/
2022-01-20,Ames National Corporation,0.49,ATLO,2022-01-10,https://finance.yahoo.com/quote/ATLO/
2020-10-15,Atlantic Union Bankshares Corpo,0,AUBAP,2022-01-10,https://finance.yahoo.com/quote/AUBAP/
2022-03-01,Avino Silver & Gold Mines Ltd.,0.73,ASM,2022-01-10,https://finance.yahoo.com/quote/ASM/
2022-01-31,Adtalem Global Education Inc.,4.28,ATGE,2022-01-10,https://finance.yahoo.com/quote/ATGE/
2022-02-07,Avient Corporation,1.25,AVNT,2022-01-10,https://finance.yahoo.com/quote/AVNT/
2022-03-16,"AVROBIO, Inc.",4.13,AVRO,2022-01-10,https://finance.yahoo.com/quote/AVRO/
2022-02-01,"Avantor, Inc.",2.66,AVTR,2022-01-10,https://finance.yahoo.com/quote/AVTR/
2022-03-09,American Vanguard Corporation,1.25,AVD,2022-01-10,https://finance.yahoo.com/quote/AVD/
2022-02-22,"American Water Works Company, I",0.91,AWK,2022-01-10,https://finance.yahoo.com/quote/AWK/
2022-02-16,"Avanos Medical, Inc.",2.58,AVNS,2022-01-10,https://finance.yahoo.com/quote/AVNS/
2022-03-23,Aspira Women's Health Inc.,7.35,AWH,2022-01-10,https://finance.yahoo.com/quote/AWH/
2022-02-21,Armstrong World Industries Inc,1.14,AWI,2022-01-10,https://finance.yahoo.com/quote/AWI/
2022-02-08,Avaya Holdings Corp.,10.09,AVYA,2022-01-10,https://finance.yahoo.com/quote/AVYA/
2021-11-08,Avalon GloboCare Corp.,1.09,AVCO,2022-01-10,https://finance.yahoo.com/quote/AVCO/
2022-01-25,"Avnet, Inc.",2.6,AVT,2022-01-10,https://finance.yahoo.com/quote/AVT/
2022-02-10,American Axle & Manufacturing H,3.78,AXL,2022-01-10,https://finance.yahoo.com/quote/AXL/
2022-02-01,"Aviat Networks, Inc.",2.5,AVNW,2022-01-10,https://finance.yahoo.com/quote/AVNW/
2022-02-01,Avery Dennison Corporation,0.69,AVY,2022-01-10,https://finance.yahoo.com/quote/AVY/
2022-02-09,Anavex Life Sciences Corp.,6.36,AVXL,2022-01-10,https://finance.yahoo.com/quote/AVXL/
2022-02-24,Alliancebernstein Global High I,0.02,AWF,2022-01-10,https://finance.yahoo.com/quote/AWF/
2022-03-09,Alexco Resource Corp,3.95,AXU,2022-01-10,https://finance.yahoo.com/quote/AXU/
2022-02-23,"Axonics, Inc.",10.11,AXNX,2022-01-10,https://finance.yahoo.com/quote/AXNX/
2022-03-09,AMREP Corporation,0.33,AXR,2022-01-10,https://finance.yahoo.com/quote/AXR/
2022-03-28,"AYRO, Inc.",9.22,AYRO,2022-01-10,https://finance.yahoo.com/quote/AYRO/
2022-02-08,Azure Power Global Limited,3.92,AZRE,2022-01-10,https://finance.yahoo.com/quote/AZRE/
2022-01-27,"Axos Financial, Inc.",2.21,AX,2022-01-10,https://finance.yahoo.com/quote/AX/
2022-03-15,Axcella Health Inc.,1.1,AXLA,2022-01-10,https://finance.yahoo.com/quote/AXLA/
2022-02-23,Bandwidth Inc.,14.94,BAND,2022-01-10,https://finance.yahoo.com/quote/BAND/
2022-02-09,"Aytu BioPharma, Inc.",6.35,AYTU,2022-01-10,https://finance.yahoo.com/quote/AYTU/
2022-02-28,"Axsome Therapeutics, Inc.",9.57,AXSM,2022-01-10,https://finance.yahoo.com/quote/AXSM/
2022-01-24,AudioCodes Ltd.,0.63,AUDC,2022-01-10,https://finance.yahoo.com/quote/AUDC/
2022-01-25,American Express Company,1.29,AXP,2022-01-10,https://finance.yahoo.com/quote/AXP/
2022-01-31,Alibaba Group Holding Limited,2.02,BABA,2022-01-10,https://finance.yahoo.com/quote/BABA/
2022-02-21,American States Water Company,1.34,AWR,2022-01-10,https://finance.yahoo.com/quote/AWR/
2022-03-09,Avalon Holdings Corporation,0.74,AWX,2022-01-10,https://finance.yahoo.com/quote/AWX/
2022-02-07,"Aware, Inc.",0.29,AWRE,2022-01-10,https://finance.yahoo.com/quote/AWRE/
2022-02-15,"Alteryx, Inc.",4.09,AYX,2022-01-10,https://finance.yahoo.com/quote/AYX/
2022-02-21,"Accelerate Diagnostics, Inc.",10.01,AXDX,2022-01-10,https://finance.yahoo.com/quote/AXDX/
2022-03-31,BlackBerry Limited,6.28,BB,2022-01-10,https://finance.yahoo.com/quote/BB/
2022-02-09,The AZEK Company Inc.,1.77,AZEK,2022-01-10,https://finance.yahoo.com/quote/AZEK/
2022-02-17,Baxter International Inc.,1.05,BAX,2022-01-10,https://finance.yahoo.com/quote/BAX/
2022-02-28,"AutoZone, Inc.",2.11,AZO,2022-01-10,https://finance.yahoo.com/quote/AZO/
2022-01-19,"Banc of California, Inc.",1.85,BANC,2022-01-10,https://finance.yahoo.com/quote/BANC/
2022-02-28,Atlantica Sustainable Infrastru,2.96,AY,2022-01-10,https://finance.yahoo.com/quote/AY/
2022-02-23,"BridgeBio Pharma, Inc.",8.35,BBIO,2022-01-10,https://finance.yahoo.com/quote/BBIO/
2022-01-06,Bed Bath & Beyond Inc.,21.2,BBBY,2022-01-10,https://finance.yahoo.com/quote/BBBY/
2022-03-07,"Brickell Biotech, Inc.",1.64,BBI,2022-01-10,https://finance.yahoo.com/quote/BBI/
2022-02-23,"Best Buy Co., Inc.",4.12,BBY,2022-01-10,https://finance.yahoo.com/quote/BBY/
2022-02-21,"AxoGen, Inc.",1.25,AXGN,2022-01-10,https://finance.yahoo.com/quote/AXGN/
2022-02-03,"BCE, Inc.",1.5,BCE,2022-01-10,https://finance.yahoo.com/quote/BCE/
2022-03-14,"AVEO Pharmaceuticals, Inc.",4.73,AVEO,2022-01-10,https://finance.yahoo.com/quote/AVEO/
2022-02-23,"Atreca, Inc.",9.92,BCEL,2022-01-10,https://finance.yahoo.com/quote/BCEL/
2022-02-22,Aurinia Pharmaceuticals Inc,8.85,AUPH,2022-01-10,https://finance.yahoo.com/quote/AUPH/
2022-03-08,BioDelivery Sciences Internatio,2.03,BDSI,2022-01-10,https://finance.yahoo.com/quote/BDSI/
2022-02-10,Brookfield Asset Management Inc,0.48,BAM,2022-01-10,https://finance.yahoo.com/quote/BAM/
2021-11-10,"BioCardia, Inc.",1.4,BCDA,2022-01-10,https://finance.yahoo.com/quote/BCDA/
2022-01-19,Bank of America Corporation,0.96,BAC,2022-01-10,https://finance.yahoo.com/quote/BAC/
2021-11-08,"Black Diamond Therapeutics, Inc",8.6,BDTX,2022-01-10,https://finance.yahoo.com/quote/BDTX/
2022-02-16,Golden Minerals Company,3.63,AUMN,2022-01-10,https://finance.yahoo.com/quote/AUMN/
2022-02-02,Brainstorm Cell Therapeutics In,3.38,BCLI,2022-01-10,https://finance.yahoo.com/quote/BCLI/
2022-03-21,"Barings BDC, Inc.",0.55,BBDC,2022-01-10,https://finance.yahoo.com/quote/BBDC/
2022-02-23,"BioCryst Pharmaceuticals, Inc.",13.64,BCRX,2022-01-10,https://finance.yahoo.com/quote/BCRX/
2022-02-08,"Avalara, Inc.",4.34,AVLR,2022-01-10,https://finance.yahoo.com/quote/AVLR/
2022-03-09,"AutoWeb, Inc.",2.01,AUTO,2022-01-10,https://finance.yahoo.com/quote/AUTO/
2022-03-02,Azul S.A.,6.15,AZUL,2022-01-10,https://finance.yahoo.com/quote/AZUL/
2021-10-22,"Blonder Tongue Laboratories, In",0.32,BDR,2022-01-10,https://finance.yahoo.com/quote/BDR/
2022-02-28,Big 5 Sporting Goods Corporatio,26.66,BGFV,2022-01-10,https://finance.yahoo.com/quote/BGFV/
2022-02-10,Yamana Gold Inc.,1.04,AUY,2022-01-10,https://finance.yahoo.com/quote/AUY/
2022-02-21,"Boise Cascade, L.L.C.",2.42,BCC,2022-01-10,https://finance.yahoo.com/quote/BCC/
2022-01-31,"Franklin Resources, Inc.",2.66,BEN,2022-01-10,https://finance.yahoo.com/quote/BEN/
2022-03-07,"Avid Technology, Inc.",3.13,AVID,2022-01-10,https://finance.yahoo.com/quote/AVID/
2022-03-02,Autolus Therapeutics plc,3.18,AUTL,2022-01-10,https://finance.yahoo.com/quote/AUTL/
2020-09-10,Broadcom Inc. - 8.00% Mandatory,0,AVGOP,2022-01-10,https://finance.yahoo.com/quote/AVGOP/
2022-03-07,"AeroVironment, Inc.",3.26,AVAV,2022-01-10,https://finance.yahoo.com/quote/AVAV/
2022-02-16,Bel Fuse Inc.,0.11,BELFA,2022-01-10,https://finance.yahoo.com/quote/BELFA/
2022-03-02,Broadcom Inc.,1.37,AVGO,2022-01-10,https://finance.yahoo.com/quote/AVGO/
2022-03-31,"BBQ Holdings, Inc.",0.2,BBQ,2022-01-10,https://finance.yahoo.com/quote/BBQ/
2022-02-03,"Becton, Dickinson and Company",0.92,BDX,2022-01-10,https://finance.yahoo.com/quote/BDX/
2022-03-23,"Athersys, Inc.",6.98,ATHX,2022-01-10,https://finance.yahoo.com/quote/ATHX/
2022-02-01,"AvalonBay Communities, Inc.",1.33,AVB,2022-01-10,https://finance.yahoo.com/quote/AVB/
2022-03-08,BEST Inc.,3.18,BEST,2022-01-10,https://finance.yahoo.com/quote/BEST/
2022-02-09,Ares Management Corporation,0.83,ARES,2022-01-10,https://finance.yahoo.com/quote/ARES/
2022-02-22,Avista Corporation,2.04,AVA,2022-01-10,https://finance.yahoo.com/quote/AVA/
2022-03-08,"Build-A-Bear Workshop, Inc.",5.18,BBW,2022-01-10,https://finance.yahoo.com/quote/BBW/
2021-11-11,"Avinger, Inc.",0.65,AVGR,2022-01-10,https://finance.yahoo.com/quote/AVGR/
2022-03-09,Bicycle Therapeutics plc,1.76,BCYC,2022-01-10,https://finance.yahoo.com/quote/BCYC/
2022-01-28,Booz Allen Hamilton Holding Cor,0.86,BAH,2022-01-10,https://finance.yahoo.com/quote/BAH/
2022-02-22,Bausch Health Companies Inc.,3.67,BHC,2022-01-10,https://finance.yahoo.com/quote/BHC/
2022-02-08,"Brighthouse Financial, Inc.",2.81,BHF,2022-01-10,https://finance.yahoo.com/quote/BHF/
2022-02-03,"Berry Global Group, Inc.",1.56,BERY,2022-01-10,https://finance.yahoo.com/quote/BERY/
2022-02-22,"BGC Partners, Inc.",2.17,BGCP,2022-01-10,https://finance.yahoo.com/quote/BGCP/
2022-02-08,Bloom Energy Corporation,8.35,BE,2022-01-10,https://finance.yahoo.com/quote/BE/
2021-10-27,"Heartbeam, Inc.",0.46,BEAT,2022-01-10,https://finance.yahoo.com/quote/BEAT/
2022-02-28,"B&G Foods, Inc. B&G Foods, Inc.",13.92,BGS,2022-01-10,https://finance.yahoo.com/quote/BGS/
2022-03-07,Avadel Pharmaceuticals plc,7.09,AVDL,2022-01-10,https://finance.yahoo.com/quote/AVDL/
2022-01-27,"Auburn National Bancorporation,",0.15,AUBN,2022-01-10,https://finance.yahoo.com/quote/AUBN/
2022-02-15,"Baidu, Inc.",2.49,BIDU,2022-01-10,https://finance.yahoo.com/quote/BIDU/
2022-02-02,"Bill.com Holdings, Inc.",7.24,BILL,2022-01-10,https://finance.yahoo.com/quote/BILL/
2022-01-18,Bright Scholar Education Holdin,0.02,BEDU,2022-01-10,https://finance.yahoo.com/quote/BEDU/
2018-08-08,"BeiGene, Ltd.",1.76,BGNE,2022-01-10,https://finance.yahoo.com/quote/BGNE/
2022-02-02,Brookfield Infrastructure Partn,0.77,BIP,2022-01-10,https://finance.yahoo.com/quote/BIP/
2022-03-30,BIMI International Medical Inc.,2.93,BIMI,2022-01-10,https://finance.yahoo.com/quote/BIMI/
2021-11-05,Brookfield Renewable Corporatio,1.0,BEPC,2022-01-10,https://finance.yahoo.com/quote/BEPC/
2022-03-21,BlueCity Holdings Limited,0.41,BLCT,2022-01-10,https://finance.yahoo.com/quote/BLCT/
2022-03-08,"Ballard Power Systems, Inc.",9.03,BLDP,2022-01-10,https://finance.yahoo.com/quote/BLDP/
2022-01-20,Baker Hughes Company,3.95,BKR,2022-01-10,https://finance.yahoo.com/quote/BKR/
2022-02-22,Booking Holdings Inc. Common St,1.21,BKNG,2022-01-10,https://finance.yahoo.com/quote/BKNG/
2022-03-10,"Buckle, Inc. (The)",9.63,BKE,2022-01-10,https://finance.yahoo.com/quote/BKE/
2022-02-11,Brookfield Infrastructure Partn,3.01,BIPC,2022-01-10,https://finance.yahoo.com/quote/BIPC/
